ID_REF,GSM941830,GSM941831,GSM941832,GSM941833,GSM941834,GSM941835,GSM941836,GSM941837,GSM941838,GSM941839,GSM941840,GSM941841,GSM941842,GSM941843,GSM941844,GSM941845,GSM941846,GSM941847,GSM941848,GSM941849,GSM941850,GSM941851
1552616_a_at,0.7674139133088237,0.8140129332957309,0.8040608167059989,0.9229783067804846,0.9762482300447864,0.8153113569463786,0.23191639988428528,0.13499320782440102,-0.025716508492929144,0.17218485736505493,-0.09419089624535022,0.1565849560145647,0.17814986932325447,0.18033391775567748,0.2635054118984695,0.1712745347470156,0.4830619393031752,0.23659749136325725,-0.0624408141620329,0.3662374381877982,0.16787676709477672,0.19111365606306843
1552619_a_at,-0.9251652430644375,-0.7543545523027653,-0.9361997913553581,-0.8854169474114322,-0.7557894258468187,-0.8769722190504301,-0.22317478364913884,0.009812458717510214,-0.1362913585215261,-0.11671506467433562,0.30867281806396685,-0.4354558704514225,0.31919218206142225,0.4423728585272821,-0.43162599010813374,0.14556569867582161,0.10664971203121353,-0.37004504400557015,0.6941120640676839,-0.4359301687143749,0.258071584530975,0.20385168077068333
1552656_s_at,0.42006856681790467,-0.10669588313755393,-0.317726590613948,0.013722727920434061,-0.511169244896838,-0.49209564161442954,-0.8248737461827034,-0.6256989290266929,-0.6507310450315046,-0.29470647942500844,-0.08216410732203885,-0.8041122442093738,-0.8068508759037446,-0.8015768713925454,-0.7769846158227082,-0.8125755278397253,-0.03356240030215732,-0.45639753531231153,-0.8210873455224122,-0.40544063362468413,-0.6674663127660241,-0.8288967788169361
1552658_a_at,-0.20592912760348642,-0.2051091904332482,-0.14466885280670885,-0.3183807957584667,-0.5897507539417325,-0.2259345699328763,0.4639159298576694,0.7744862145644166,0.2794751458705289,0.17926878310060726,0.6116204686672537,0.7132153825825983,0.7669165065653751,0.26143294080544793,0.19279108459436975,-0.030011648275337987,0.5491554666787035,0.45303035444188094,0.34157780120472897,0.3147134279699503,0.6203096937587438,0.8800931860120705
1552667_a_at,-0.01818193663981514,0.5797205635814682,0.7547806835913246,0.6057381719455943,0.9587630150554903,0.6967587954847583,0.02220564817074515,-0.028661222300045912,-0.040928847830153124,-0.020090894541900706,-0.13220546814735906,0.004771909380629964,0.17088525493330728,-0.031365198582497054,0.32825543991851136,-0.03742092843094348,-0.033579675363919585,0.03854616938233301,-0.025194492714350918,0.34770659611265303,0.024992632148022206,-0.035044204281931786
1552701_a_at,-0.08991924367262984,0.17695784303036532,0.6678904881082656,-0.21317063044074572,0.23741342935528345,0.05939438223265169,1.055729414366183,0.9554679879211865,0.7077608529742466,0.4059168544130258,0.8787212219708815,1.0189831432534744,0.958372216301861,1.029539761079127,0.8847527847160933,1.1281302003186509,0.7312811466262683,0.7133583619587551,0.6638886328421886,0.9081087705150694,0.9682764826904757,0.7668633707353202
1552703_s_at,-0.20707552601468412,-0.14349011383107052,0.09770814754305315,-0.2513702625940628,-0.1975715763039173,0.28621980824797727,0.8023940024976416,0.7218224169510593,0.8534320976233206,0.6167215324880047,0.8185553821092293,0.8266771447919707,0.8788923992706189,0.8117648637559339,0.7689680759308052,0.9900543352873703,0.538174840474129,0.8317511935906015,0.6032566135662797,0.7310221602224911,0.9263698585057973,0.7880489451211821
1552722_at,-0.9251652430644375,-0.8817534692812149,-0.6503448269331316,-0.9328925550252788,-0.9373176550882217,-0.5090031607144516,-0.006088372582730195,0.6413969274038006,-0.09252899413711221,-0.0388123549661069,0.7044488633328366,-0.6471887197182352,0.3305125704285283,0.018276538647431284,-0.46402683436057685,0.19239556413977063,0.16888945844197675,-0.07486972215603167,-0.07120647861116061,-0.5853555833528843,0.22984624960136454,0.11465588219330501
1552752_a_at,-0.34958921962670975,-0.21405608033480789,-0.35010803482173825,-0.25059490464476214,0.06791003224653364,-0.388112844230633,0.45303171679935655,0.0070685912139286594,0.3662194183656139,0.4246134997542067,-0.40053172358248657,-0.2923691464466539,0.413585781137378,0.5261994600010592,0.3456800635040192,0.2539825749512967,0.27339660251599834,0.16283725248867506,0.7048761463048894,0.031721335986329126,0.3602155186652489,0.04500371890607252
1552754_a_at,0.2840465443210117,0.48892087358864905,-0.16863543617460858,0.46046604775833466,-0.007007397898035838,-0.15197739051712517,0.8246389142678185,0.7246604044178807,0.9109862027095839,0.9427634602116314,0.7514367192350933,0.5386794167414711,0.8307724357338785,0.9101463447760428,0.7782237195797213,0.8894153492267226,0.6700083570689485,0.7642763874506031,1.1431212258484766,0.7081295026096944,0.6463980309777931,0.5276092848050495
1552766_at,-0.6324104478783402,-0.5911485250778445,-0.6520813005420146,-0.5622460809710416,-0.848256385422411,-0.4835132782040585,0.12895987773221784,0.13057671333555576,-0.12539871436164593,0.30776236250970235,0.35562634580005703,-0.5178757727502933,-0.08501288577258595,-0.17110820999656456,0.09949815374233766,-0.020826178203246393,0.21307164170301815,0.3337115505805281,0.28341661594095585,-0.1946512636738527,0.5006299515226627,-0.2879702485172219
1552767_a_at,0.6540475389799714,0.3935536222301434,0.6915274719704343,1.1744119506801285,-0.08856654927565956,0.6872834970887197,1.4492558013420014,1.3959139165101582,1.4220833293184736,1.601422685801737,1.5330060383727875,1.2435352928334797,1.4267366091471574,1.2694776284613005,1.377153361109272,1.4823749968406028,1.4000099090962894,1.4450541698549535,1.6068619400998683,1.424885877282537,1.426960318779346,1.211061038847031
1552848_a_at,-0.6834755115332253,-0.7251664397080286,-0.5039991392296792,-0.605739227021346,-0.9373176550882217,-0.7759074598102725,-0.5042075193085539,-0.15701401035123952,-0.5131959600244272,-0.5003075949947918,-0.5115047340862762,-0.2778042478903256,-0.3060966461868789,0.4779068673080091,-0.4863711091903758,0.33796043132320985,0.014082379747364657,-0.5037880358184496,-0.7555232666246278,-0.1870847025832251,-0.5083310930849989,-0.5080458507174646
1552924_a_at,-0.8312361513639849,-0.22936580809835225,-0.7978466834772587,-0.3765390888721408,0.5049668320185978,-0.22787133409286311,-0.8332814953198533,-0.8330008568680219,-0.8419481597878158,-0.834593622034636,-0.8423762180289943,-0.8367369883388813,-0.8290881816322694,-0.8363799016784496,-0.7600733256382236,-0.8085999540834108,-0.6399025950486193,-0.8345769878039125,-0.8295215586358685,-0.8353190583846186,-0.749774106499722,-0.83730937075148
1553074_at,1.5823774648560691,1.598912314326296,1.5596717613330855,1.4143955877492946,1.5722358283248248,1.5277304548584705,0.7341635396421939,0.9151237938591912,0.18251968025188683,0.9978098242768638,0.14401535186059033,0.3637054433584845,0.8071357899426616,0.5696150803289424,0.6095967945254073,-0.10113294416129066,0.7445988731914309,0.3264300587536295,-0.10905331818022211,0.5324666787788086,0.2941976964364552,0.06756715453243704
1553106_at,-0.668979282099873,-0.5282133148425229,-0.5307941459918605,-0.5273966553415901,-0.4563600441404837,-0.31359239804518724,0.2747409145262962,0.28189641188848863,-0.004415732683743595,-0.11032208450313301,0.29520142284311685,-0.08962782513546841,0.46718072977791947,0.17456843552618206,0.1869460026413456,0.13154580781578745,0.1792286101136943,0.24038791341616864,-0.05975956411743764,0.06064459199718199,0.3943571562512335,0.12581776167921388
1553129_at,-0.7753402551985238,-0.6877940063358612,-0.85716431449367,-0.7209751544088634,-0.7848951936689104,-0.9335935178890729,-0.6853118706122728,-0.7777040711415879,0.24584651594421406,-0.6098171379314573,-0.0669086099738857,0.05200915363222246,-0.6795331332160329,-0.24801725980136283,-0.09185009573095254,-0.4423472520425097,-0.6357331281008822,-0.564155606765876,-0.7687460348583007,-0.3846151555242925,-0.0506720220092246,0.07839247778185433
1553132_a_at,-0.8596121198509752,-0.9355670433329425,-0.904988847430277,-0.932775849572599,-0.9372589321109913,-0.9023876838956104,-0.6676483378096686,-0.895373968298647,-0.11565543235654176,-0.8538592183491001,-0.5705787812200763,-0.5659732070833896,-0.31412953801548105,-0.9292659173552412,-0.2959311836512117,-0.8764236078420213,-0.8971426170780658,-0.09956387638511675,-0.8918936954215148,0.33189683236446105,0.32320909711995616,-0.14945090870911149
1553174_at,0.2384011298408791,0.6805398058908294,1.0528871629263357,1.0599502304251405,0.5676723019606955,0.4718530345913991,-0.061406869018334996,-0.058684601892029106,-0.07769784653139691,-0.05049362930127229,-0.4747404209415112,-0.06984170059312218,-0.04894328813863793,-0.06141377628457578,-0.05729559901138078,-0.07405282199106022,0.12672672872829313,-0.05867972058979828,-0.05521740315968591,-0.061445544824785,-0.06707055061614374,-0.4111446212585288
1553177_at,0.31749558993093024,-0.45642791182085385,-0.36575915207397325,0.578589331857651,-0.935398842226021,-0.3185220259540085,-0.9259108151439933,-0.9095716927287536,-0.9145485486473631,-0.9268005808786625,-0.9294307907465872,-0.9269107107971876,-0.9062354017808906,-0.9293802188749659,-0.9202034520092034,-0.924724772658337,-0.9257216960478706,-0.9076271652989111,-0.9060911979973558,-0.9263234250171773,-0.9086792044276473,-0.9295808157134989
1553179_at,-0.00680440899214141,-0.9043478940722858,-0.9051299410789942,0.09675248919532783,-0.9060441106901905,0.016945049770114667,-0.6051622349103802,-0.8957981003968642,-0.76917099731685,-0.8978946852018723,-0.42779238643992035,-0.8984122324541386,-0.892069946254515,-0.8992298498620522,-0.8917395395267801,-0.8974744155590835,-0.8972802174055071,-0.8975024518239318,-0.8920317954815394,-0.9281882559827309,-0.9068579490118632,-0.36881403369141985
1553217_s_at,0.4654039269806841,0.3221430184947652,0.4187014807129594,0.7359254935702331,0.4180792682997997,0.3022481521647609,-0.2711040635131715,-0.050571628449114434,-0.2972789766934235,-0.17517072995024674,-0.2263069318266305,-0.4480704578739935,-0.2864949550391174,-0.42840317001314154,0.14510243905169953,-0.1063001676058487,-0.33340949434886546,-0.19401713600377776,-0.2826032017419495,-0.5275666506504647,-0.24973963542665317,-0.09964002565605735
1553311_at,-0.758998379527199,-0.8368353868933841,-0.8379402981993316,-0.798543559915619,-0.802117966301197,-0.9335935178890729,-0.3855706010514929,-0.7944518922314379,0.07258615251080677,-0.7176367272863602,0.06390391911944082,-0.797517527573898,-0.7127782150639849,-0.7725952106211765,-0.5066891500548897,-0.30236687682016994,-0.6750058707912684,-0.31151426096101476,0.502494148622174,0.15556792636740227,-0.25112327200124035,-0.7988598275457558
1553444_a_at,0.7781518879085566,0.8801062999422128,0.9597850772663684,1.0001935982046455,0.7915469006307088,0.6392347529083097,-0.25514972738033864,-0.1304812610193343,-0.22853339458443075,-0.016232679993432662,-0.5849718901795715,-0.774726055376853,-0.2084941394051124,-0.5795119070357315,-0.2152033579012503,-0.5808133160273469,-0.15711654525316243,-0.38305610724911515,-0.61413241966788,-0.2197138086957668,-0.40343272279188663,-0.6988040179875221
1553540_a_at,0.6559747799675307,1.0105359409320767,0.9359534266502645,1.0380178207362172,0.703478845988923,0.6445460217674321,0.160793376772174,0.35514847765995294,0.09932315961341492,0.12242671860392243,0.06828540144642428,-0.05330076666083235,0.07431975319840013,0.10949224751310478,0.3580356686376925,-0.4406669473713081,0.5267486158169937,0.11917676783894397,0.11030211166091611,0.09393323326690448,0.10265505639927103,0.10010505336568906
1553622_a_at,-0.1524846716657081,-0.9355670433329425,-0.9361997913553581,-0.9328925550252788,0.32575303629668817,0.06886361499021207,-0.9252761434262669,-0.9259231859396136,-0.9344869044916111,-0.9286900549605616,-0.9345697884828873,-0.9287735534783085,-0.9227099802847911,-0.9293802188749659,-0.92206403524476,-0.92764706396887,-0.9275808128642639,-0.9276890472841233,-0.8693455707709431,-0.6905983269538885,-0.9285676599448025,-0.9230257934157768
1553635_s_at,-0.8922376118904909,-0.9021268201629566,-0.9361997913553581,-0.8996048435559688,-0.9038191668605312,-0.9003186642520212,-0.6168365108266823,0.017605985738684236,-0.9020466711225505,-0.8957037609160089,-0.16894515046698133,-0.8881804307223397,-0.7413792375262611,-0.8967781773959236,-0.877169558296824,0.3407724677277058,-0.9275808128642639,-0.8950478336099983,-0.6039879441619621,-0.8956321795790211,-0.86313380073061,-0.7211256637013076
1553710_at,-0.2872751053950004,-0.8857420761574463,-0.8173305530573295,-0.8832948258811026,-0.6857831015060845,-0.5797262200072777,0.6170537723183498,0.10543266516355053,0.6181130826931309,0.22111405979049636,-0.02555757608176485,-0.4344539461642768,0.09833003054490377,0.20919124337556272,-0.3816764730855848,-0.23044006029155234,0.02738946951204292,-0.3152367900184752,0.5692124537561024,-0.06310644028622066,0.08566496972383365,0.06869611969859521
1553711_a_at,-0.8487664677367325,-0.8858259610117516,-0.8866965852493767,-0.842222969333995,-0.8624363485000298,-0.8840984165683461,0.3539441382849284,-0.2976910830055054,0.211986033484856,-0.6963101707987035,-0.8617486934947558,-0.8401913539722875,-0.28881456541691725,-0.3716437853918664,-0.5050293293204862,-0.58221159894292,-0.4192788473019339,-0.7578997040263672,-0.07897858173039139,-0.5453799221439705,-0.5518949722193274,-0.6572250983098954
1553750_a_at,-0.9251652430644375,-0.6628787807269995,-0.698370191057286,-0.8724062677015931,-0.47567598648621323,-0.9015490943539048,-0.7941052485094916,0.13211232225050235,-0.5143078435576668,-0.7557627500456234,-0.42353625995575445,-0.8583671238831891,-0.8146682491412264,0.07547734199312009,-0.4278331681001077,-0.30900878307094315,-0.5719566883904723,0.08061193469074958,-0.5844937292532165,-0.411698095620571,-0.18001459287791602,-0.8414954522333457
1553764_a_at,-0.8805873758628805,-0.907997064456932,-0.6072460432387223,-0.5849196187614186,-0.9117979313880457,-0.6046936268798233,0.7024447360141501,0.3516806235910173,0.18794655484173847,0.35547692542303466,0.12629099570501656,0.025452766493654456,0.533019687132653,0.8971341461779031,0.17387883380832575,0.8002807282663258,0.4401687581515561,0.20633523077581453,0.7209221634662367,0.33659003814513344,0.4459366959243889,0.6495014006235599
1553857_at,0.010072890943021676,-0.3923545434131859,0.10689754536278712,0.1639325952551843,-0.1189356392022975,-0.12421541746830599,-0.01290643772004279,-0.22247749866765437,0.05738903888763397,-0.12633088292885908,0.9751024574538076,0.17136705278475364,0.6047780550069191,0.06744308631603751,0.06526029240215017,0.27250650346614597,0.06478696338670935,-0.119302187868788,0.34597778014711245,0.06268332227619623,0.4829297669504408,1.0829930791508122
1553873_at,2.0113609807759527,1.8835457172824162,1.9182014255905138,1.8690569058681368,2.087220922269888,2.1167654535969564,1.1824686797666648,0.5715351066236818,1.095687061284945,1.2242377485528273,1.227096216778472,0.7430757976235549,0.808645575765395,1.0570824021947143,1.4212291856043346,1.3203792179214715,1.0832824663124985,0.981313065970298,1.4404682943212415,1.472432055040601,0.9345214046545526,1.2598488886269386
1553906_s_at,0.42422155059742495,0.002658258887695814,-0.3023478988006271,-0.39890310038895593,-0.3461261634809376,0.5425822980153121,0.8123201219727372,0.6755493200222571,0.5820638858972533,0.10615814966197068,0.6531821058104597,0.9790496119024465,1.115721299491494,1.0112061459657646,0.4227636675483816,1.0944399335775066,0.6412584109788652,0.7281434963330314,0.7420769019020477,0.6024414428599604,0.6737280605931196,0.44778760895208974
1553947_at,-0.3375067710002786,0.71542846523477,0.4864624742812132,0.3479599627721688,0.1418212086370634,-0.47769127030494074,-0.661462495293077,-0.5552003517446162,-0.5508517223602925,-0.7467978518630133,-0.08481727310567783,-0.8907853307173436,-0.5217761460988054,-0.5694151431614833,0.05301114714785107,-0.6733831173908158,-0.4729817873580301,0.1829429194525599,-0.5622226158421084,-0.7486683483118415,-0.18584508563893606,-0.5457601804320488
1553991_s_at,0.3075408772114593,-0.3732452200113709,-0.007796560863859316,0.21329980918894897,-0.5025808847963439,-0.6786525750828614,-0.8809578170529319,-0.6763465731494601,-0.5393484231527463,0.016229067168838852,-0.7635399688566445,-0.7765945661848426,-0.28863196237596833,-0.5322708327611836,-0.457011091521344,-0.6800274918390143,-0.5322463976535229,-0.7569722771303967,-0.5802634474810425,-0.6991930463240432,-0.9172550535834453,-0.5385961481184607
1553995_a_at,-0.8227357657479379,-0.9355670433329425,-0.7428743947990009,-0.9116145033186394,-0.843771741859721,-0.8406721135001533,0.1534556667843902,0.05517243172705625,0.07528434141539923,-0.274003973009565,0.30693348654823926,0.17833221946983482,0.391985300676461,-0.2701828202148556,-0.3410806378733219,-0.2741671783265102,-0.16224096286359424,0.2149568099419737,-0.2638081182284858,-0.3124421211689123,0.30088612875879195,0.35502733010685056
1554007_at,0.22315864188901272,-0.2711422610825541,0.48606935148195973,0.26270512770387683,0.16892461536024175,-0.46356237062165484,0.6158528280142188,0.519380952927242,1.0778319639309268,0.44126743878198255,0.6279514597859931,0.8924002431511819,0.7041136402652146,0.8086190668214475,0.6497366261841367,0.9878581495755714,0.4065469097826129,0.8814445871844765,0.7809365235791904,0.7196262304832322,0.979666256727718,0.8136800936519719
1554018_at,-0.6666556447156587,-0.6730331667021061,-0.6749214275124009,-0.6515708277134521,-0.674326348750844,-0.6723579311750577,0.5356929538507876,0.295158435844502,0.9714680836734367,0.22762918098165683,0.91203954857031,0.6820197493783189,0.624091384977292,0.6129722089053569,0.6754331446197408,0.7590477684999729,0.36100993153252237,0.5333989702804659,0.6197669994095503,0.46498835862013865,0.6853049225395574,0.5363564443982448
1554020_at,0.3070750485267171,-0.8647979526775292,-0.7582665257021154,-0.9328925550252788,0.3491689678657058,-0.41466497507865385,-0.7355092761014433,-0.6573460191232491,-0.8832930153344863,-0.7483989316469603,0.1625830596540559,-0.7510235632809047,-0.7433282681322109,-0.7511892807649042,-0.7445296383612657,-0.5882495068256387,-0.7501863397620587,-0.6047306089131312,-0.7444037068750208,-0.7541270672612901,-0.5889530851451008,-0.7361763597322761
1554029_a_at,0.8204636658806819,0.5533199664091483,0.3111572640946707,0.38791961848318407,0.5062455248098215,0.48843274672313325,0.22426521822659548,1.0452727781812872,0.7304101796587826,0.7297197098229536,0.7892589785315993,0.029648249106682307,0.8535647439546696,0.6385063421744446,0.8681774989699116,0.5343692927966515,0.512692308971559,0.8786255106082136,-0.4280808818412186,0.6845264860481605,0.6356495919487894,0.3194670863098229
1554062_at,0.5706004738620202,-0.1484802823174185,0.37821679470566905,-0.14340057175205248,0.12432763222045229,-0.15039908047994885,0.9568075041448968,0.7603066148629638,1.1779728378242227,0.7113165426233294,1.4134087742524535,0.5809101706835321,1.0806471849775774,1.1168813732086305,0.825374149777244,0.9414560530542173,0.6668288499978194,0.5947856169726623,1.1463543021776346,0.8470346165476558,1.193144461984132,1.3030958909619301
1554101_a_at,0.35373808740000035,-0.914743951325769,-0.7753539654664319,0.2873858665649068,-0.5241135055872949,-0.8974031103876733,-0.9234278276435551,-0.9234323441409866,-0.9320063449145571,-0.9261677405655679,-0.9320787829529024,-0.926286790121662,-0.9202003887616742,-0.9268872865553274,-0.9195802880882966,-0.9251757539630009,-0.8099586334640347,-0.9251931196419,-0.8556636912007672,-0.9138539456102133,-0.9260933085393368,-0.9275076266537913
1554152_a_at,0.9943887564113354,1.4138382353517465,1.4250144558128,1.419575065901204,1.4607176381879914,1.3908901797343087,0.8543356768844789,1.196862044290186,0.9132725985161891,0.7849342917737016,0.4133879354157934,0.6168749386635811,0.7185902401493948,1.0591926074181888,1.172074652343792,0.7672836656655182,1.4170363071521057,1.213414819847242,0.2966318669694849,1.045764475993663,0.9121699104677109,0.9668611320917615
1554237_at,-0.6044582178192708,-0.9188577003119,-0.8123434723653665,-0.6463775222966293,-0.9205791983010905,-0.6548290053143535,-0.36609673922962077,-0.5760332325300502,-0.04493698498405719,-0.1584572549730374,0.16686995890116488,-0.006814448365864332,0.19879118290986658,-0.33741356926847343,-0.18655700027565017,-0.13375784575874344,-0.3872405028413497,-0.2702226816806226,-0.43170496306813877,-0.5492190113103121,-0.31807619452222247,-0.17069132089295347
1554250_s_at,0.3461933122252624,-0.15166120513396117,0.09395056611344452,0.4482878422959833,0.3448490323829442,0.4312855375927244,0.960931877210134,0.7518981239376854,1.188004557592391,1.0360419684909468,0.9293389032839362,1.2254597032487293,1.1063619089142844,0.9668206413264052,0.8251522179696641,1.0019806459692453,1.0521445182881626,1.0561512207574257,0.8737920317591052,1.0379321851854744,1.048284634594272,1.0549123142970644
1554274_a_at,0.45824767974667785,0.4844497795198983,0.3263602996947465,0.5634379772569436,0.23280944877511348,0.195303893006372,-0.6318089668209717,-0.4820166213930185,-0.7180050600317304,-0.7035884098773852,-0.6395182304616834,-0.634224467185043,-0.6708302204359798,-0.5445459903835974,-0.5686813696848095,-0.6784298698744301,-0.5169570122970198,-0.7049422638584661,-0.627414881313846,-0.6231042887149365,-0.7033405581075591,-0.6357207956603357
1554411_at,-0.7004896184787156,-0.8545829691199147,-0.9075217906984929,0.18900847332569284,-0.8586479656418398,-0.8260658858328102,-0.9100855355964552,-0.8986310702801847,-0.9344869044916111,-0.9002654044935476,0.06832673720841737,-0.9287735534783085,-0.9227099802847911,-0.5886145639124782,0.00802945942877774,-0.3216334489944034,-0.06141616336244427,-0.3004453112480523,0.10028214530389205,-0.9010370065508636,-0.8172311785813338,-0.5259762467314388
1554466_a_at,0.43444034559742023,0.6204713177785675,0.5871105551119714,0.855826881627531,0.5557825444541504,0.6269323137533502,0.15236678029436207,0.2620485868259352,0.013584465583892556,0.035340031776082144,-0.548679081998362,-0.11650666755034116,0.03645741712846703,0.27708938432205993,0.6475134448899275,0.2955267189368003,0.7350230212219983,0.3972788314525651,0.294155623409379,0.27864488395354603,0.6747991603761383,0.11010005125899291
1554473_at,-0.8694761148121242,-0.9355670433329425,-0.9308692993605792,-0.892828509022432,-0.897681851606135,-0.9335935178890729,-0.18816035410732318,-0.0058026315284962346,-0.16129559772701427,-0.33928220255542074,-0.2540049663682799,-0.24354329668821353,-0.76332340516446,-0.3185223442353909,-0.3673638015292409,-0.08311908140144016,-0.2368749995151514,-0.7626888169335289,-0.7642491456166032,-0.19409024223380733,-0.3872253047022965,-0.06602107322851465
1554478_a_at,0.17915522288295868,0.03400400059337311,0.1856549609550345,0.01752884498327361,-0.6254132855625503,-0.18338268255951762,-0.883298839167345,-0.7300838299452925,-0.860384576301354,-0.5015335020168903,-0.6769324250366608,-0.9287735534783085,-0.815722045106168,-0.8743241235815195,-0.7610900921111521,-0.8129386674699871,-0.7998456242621655,-0.7821088266959093,-0.8907535430117905,-0.8028716094660584,-0.8012153071684979,-0.7976118560733569
1554485_s_at,-0.10141641339578958,0.11187253817725071,0.45256613540889556,-0.10592743015374478,0.018976536514528974,-0.5376178471656704,0.32202655222205157,0.48146024096689655,0.6128384630762632,0.03468145414128396,0.8582126052374565,0.8022417910924555,0.7816261237940424,1.133619706625725,0.5755891686154629,0.2790413588473892,0.7000325092110281,0.6872764736760516,0.5263412184328288,0.039940344964293426,1.0498913094783562,0.695734871025871
1554614_a_at,0.060575753287382864,0.40678141769600656,0.09643975262034796,0.3646257824459886,0.5938338553071382,-0.11912885118368846,-0.05288665126015397,0.07399395279997203,0.20159084396013774,0.2275229311578292,0.06541307815279186,-0.47216606058566046,-0.8831029049640975,-0.5279250919999328,0.5862796102085696,0.091206235309,0.19729731948986942,0.32820687727742653,0.0827729634394569,0.07709503982446049,0.5023882150517268,-0.19931826277427842
1554640_at,0.5087179221120792,0.36355729216707533,-0.17716791090868678,-0.1845008045045753,0.08978349490840447,-0.23030260544012304,1.0439310157756359,1.1098534092631096,1.100908690545608,1.0007482771157235,0.6828736018509138,0.828354806957203,0.8222042296027101,0.8626479955534094,0.8034239812113306,0.9419462450407174,0.6908685051727929,1.0830644791038968,0.8828704716279971,0.9388351295245935,1.0867222649392136,0.776409097952375
