ID_REF,GSM941830,GSM941831,GSM941832,GSM941833,GSM941834,GSM941835,GSM941836,GSM941837,GSM941838,GSM941839,GSM941840,GSM941841,GSM941842,GSM941843,GSM941844,GSM941845,GSM941846,GSM941847,GSM941848,GSM941849,GSM941850,GSM941851,GSM139501,GSM139502,GSM139503,GSM139504,GSM139505,GSM139506,GSM139507,GSM139508,GSM139509,GSM139510,GSM139511,GSM139512,GSM139513,GSM139514,GSM139515,GSM139516,GSM139517,GSM139518,GSM139519,GSM139520,GSM139521,GSM139522,GSM139523,GSM139524,GSM139525,GSM139526,GSM139527,GSM139528,GSM139529,GSM139530,GSM139531,GSM139532,GSM139533,GSM139534,GSM139535,GSM139536,GSM139537,GSM2934802,GSM2934803,GSM2934804,GSM2934805,GSM2934806,GSM2934807,GSM2934808,GSM2934809,GSM2934810,GSM2934811,GSM2934812,GSM2934813,GSM2934814,GSM2934815,GSM2934816,GSM2934817,GSM2934818,GSM2934819,GSM2934820,GSM2934821,GSM2934822,GSM2934823,GSM2934824,GSM2934825,GSM2934826,GSM2934827,GSM2934828,GSM2934829,GSM2934830,GSM2934831,GSM2934832,GSM2934833,GSM2934834,GSM2934835,GSM2934836,GSM2934837,GSM2934838,GSM2934839,GSM2934840,GSM2934841,GSM2934842,GSM2934843,GSM2934844,GSM2934845,GSM2934846,GSM2934847,GSM2934848,GSM2934849,GSM2934850
206102_at,-0.7796358713877964,-0.7843483879391911,-0.7675397936617411,-1.15282857751876,-1.157253677581703,-1.153529540382554,0.11285835968984548,-0.10233361674000326,-0.4090260714566798,-0.6158600128713255,-0.6014087493825466,0.12305203023643224,-0.18881346439530655,-0.23959894026661105,-0.46679436303340405,0.16898375584513614,-0.10538166916810683,0.12519909790346007,0.3723024601456457,-0.3326730180274543,-0.35700963056638696,-0.3912759647254711,-0.44245862329939867,-0.4172930524333023,-0.09848614743112555,-0.45952197921844606,-1.1642790301013788,-0.270334676932575,-0.3553053427145922,-0.7428201100157036,0.17415664068841633,-0.5715657008228644,-0.5500587874156874,-0.6275274065395539,-0.5383241104803849,-0.30546492528595276,-0.606336796639319,-0.0421061859749694,0.1782721368205431,-0.11326560204445457,-1.0218721209216926,-0.500433775788728,-0.039850734440848135,-0.21040367492888762,-0.4143009871285379,-0.16808114895428333,-0.6443632787397557,-0.18202952428157765,-0.42946418003385534,-0.3168634834561717,-0.6980129683474436,-0.3224441340399507,-0.5258002442950882,-0.8260789063720608,0.13343191484488143,-0.7144391610907961,-0.6873512052169252,0.30056312243795424,-0.4162075764749107,-0.283750145996916,-0.5190281847596699,-0.573345675256757,0.13120042441728455,-0.3394274433914887,-0.20635519629340762,-0.38196543218138335,-0.3776769647189892,-0.07073146223112367,-0.3053810224452453,-0.07900225381031357,-0.8204353668942292,-0.8444898870612692,-0.7213187594409067,-1.3231102480001629,-1.1356160119554284,-2.090050933695918,-0.07201458078907795,0.05141338861843268,-0.13727800749303967,-0.2508755970596856,-0.38935950091366456,-0.4072660728418305,0.03872587538307432,-0.14972186973716237,-0.08707300161324195,-0.3722356202675338,0.04305371768714239,-0.08509171864088876,0.04290847633936224,0.17078816829495594,-0.3105482759931748,-0.21749951317226734,-0.15332181408543785,-0.6226287986619011,-0.43266907581973424,-0.5997374043710164,-0.24198072006381435,-0.33831176976737604,0.05987507927325322,0.34492773222492945,-0.21703146939220896,-1.064547046788194,-0.4960634452658931,-0.4688744408443839,-0.7310692194313955,-0.2880838286867346,-1.6048485408878985,-0.4568432060150226
222288_at,0.201595906529903,-1.1873479724703717,-0.49342392727640316,-0.7075475614673997,-0.9709476701859117,-0.20375353482331793,0.6567039924333307,0.6462445348698496,0.8110151596727639,0.7897657218768177,0.826557399177009,0.9886693650040208,0.8938516602584168,0.9892951861297503,0.5952150056732353,0.8344057466164108,0.7933429598502049,0.6461603734343395,0.790009632521075,0.8732928005416551,0.7155377182315124,0.7975539793521578,-0.18305726082083962,-0.13394008961719872,0.0612790021574845,0.09415669138581806,0.29244647256475564,-0.12681501846806942,0.001512806981940673,0.29748148246121986,0.13641568213549404,0.14361060105632295,0.07529684981158602,0.21266091315759705,0.30594132832100474,0.05407208197831692,1.1102615364750463,0.8659863052474631,0.16904249559514506,0.2855377733763049,0.688305509428653,0.6553923226193197,0.5999939747537704,0.5491187740377133,0.12883357596800604,0.1741762948329112,1.3941127620764249,0.44078286702961944,0.5123252426403562,0.5233045476716115,1.009536400506076,-0.04497173602856974,0.37954435963750555,0.3879771960744483,0.7197658345647577,0.8470412166458783,0.7927775225246902,0.9863613568257265,1.2114263975787447,0.45790431742749443,0.5025597510978046,-0.057887368102123304,0.9639555014069803,0.19066050558754782,0.16964928538877144,0.3244961891449046,0.4590689044352025,0.5682237078619772,0.5766864517627235,0.8838472136516553,-0.006820920526859009,-1.8131887733438694,-0.6185171558342728,-0.7951655002138737,-1.0118047667310432,-0.29397824247480153,1.101970146991365,0.622476711453132,0.6146828787782233,0.8768670385524409,0.7738103531086364,0.8249577598914581,1.1235565788982866,0.9582886625660232,1.1128091713459138,0.5533308001290624,0.9452413152327641,0.8444436917252081,0.6151915414616582,0.8571871115993601,0.9255058571665011,0.7205435309238915,0.8416452123359908,-0.28165023907977205,0.9937769506550247,1.1971923422503326,0.9074572914511756,0.8120472761347755,1.0388244908139943,1.2239763857018249,0.684567870839841,0.4699750563260953,-0.6216613869564893,0.28539811154237,-0.3747112128620501,0.009530717475126238,-0.192532259976492,-0.28149670603646615
207349_s_at,1.420957295142945,1.4184255731262654,1.5178271867514705,1.3404754326162482,1.509604740733652,1.4361932347869877,0.6581151020881261,0.8752200162561563,1.2789713534212952,1.1803270917164415,1.0888677652168088,-0.10673769479226497,1.014629467440596,0.8750705621259296,1.4406266924625066,1.0957315937282133,1.2438274855835776,1.1693845113044308,1.0139792912447614,1.2554820162793285,0.8752236183271278,0.7708920272175743,0.9771017656813411,0.9777809427306906,0.9738819094193766,2.1497830135486833,2.0261208203886607,2.273538933822304,1.7844656576178426,0.8256363781990347,1.666657861524664,2.073734787837604,1.157028709634063,1.9651975693108603,2.091363201956578,1.8588914374948067,0.2689527393839289,-0.01622009862754148,0.508344973167146,0.321167648886445,0.7332431827456525,1.2699364165867923,0.5756124124574709,0.5224491823559125,1.4976898603388011,0.7309507760019869,0.7791305338129969,1.6453406019022416,0.6811848759365959,0.2579128023530979,1.0271149774287855,0.3761683486919749,0.48622646509849066,2.146229105636321,0.8645680871419321,1.2282050234331319,0.5874416110008567,0.2801343587329002,1.418146372858142,1.064354826394442,0.9026772996428996,1.8602485307402719,0.6043818007990828,1.6183623086818957,1.6454891064327468,1.6374424103343244,0.7134282117800074,0.8113753371338126,1.2757353236162743,0.948389905320919,1.469797623022181,1.4448093715642336,1.6493159435349778,1.3211457027870002,1.5960641931468147,1.5003659907300662,0.25731710554222287,0.3942580357772685,0.686982216266669,1.320836117501611,1.0682766116020443,0.9555045475594226,-0.21551035844149607,0.8128909070548714,0.6888665311709384,1.593951678880224,1.0309209742139709,1.2450922355539809,1.109210409304202,0.8922563178169935,1.2596211810305478,0.703227552698548,0.5125613539211995,1.9514548778284853,0.7591325611464187,0.6510989516661386,0.2176895157456849,1.208801064073724,1.1715360572079203,0.8812454911903356,1.1608873642427036,1.0197889370809659,2.155911856273973,0.49863975617743617,1.624930920465268,1.8883267322821566,1.4039064734306772,1.3125304915334313
211571_s_at,0.5026032579227613,-0.3664552527689956,0.14294728625964492,-0.2429003174458711,-0.11446346306421085,0.2597878745308745,0.6284115315074108,0.948570865784484,0.9284683144859118,0.5815103620901207,0.9216086039203315,0.9633618083251569,1.0192827379907905,0.9660996586221451,0.7214369273387471,0.8889563463035028,0.7675108011168252,0.8682276958622812,0.566999236087163,0.7612345931519091,0.8699481834016511,0.8111141696568762,0.4170249694950001,0.10462697784179709,0.7279965918893218,0.10394778481248323,0.34652687790280035,0.2171735436435811,0.3649441160689693,0.3059281227236027,0.3835579083519243,0.10383883487617784,0.1965425337449772,0.3907288138923119,0.4002659707702586,0.13705217860605412,0.6594353801517234,0.8917500727557669,0.6141535356634892,0.37910911954949156,0.6869818474707637,0.944250174760034,0.7146568501896082,0.5920671021693957,0.7995091927660731,0.743737373237737,1.0706852232079358,0.6180688099624079,1.097669940870584,0.7021581770173292,1.1693360934295371,0.31427862007224644,1.2441795616759919,0.8499349641863725,1.215695119622628,0.8042132851385195,0.7087108838662098,0.6405439357177294,0.8654315655328738,0.5456966307533762,1.0261848527543869,-0.022573690300993488,1.4349317331714126,0.6128593887016645,0.5360231769459516,0.2995775368265886,0.4710143911615088,0.9353042609392211,0.9371698445821014,0.9161808244736042,0.4284544878892157,-0.4421606427361932,0.043197357396917324,-0.1781235813510186,-0.3039806914022363,0.13274240008694405,1.1877048033016169,0.6074508276450563,1.0133103956746803,1.0160277139071177,0.48460975287460206,1.0106790132363934,1.059834116642615,1.1412355242426275,1.0483491922440509,0.6956437389653485,0.9991711518703955,0.7796226802786829,0.9140149233835725,0.49830308058326456,0.7962810998807582,0.9576245614963154,0.8518920842431289,0.15490908345129023,0.869056635643446,-0.38380861335791505,1.0754623440267852,0.20747918545625643,1.1067462579484872,0.6689809873313637,1.1709796253677829,0.4556615552230967,-0.14084969794591412,0.8887369279134606,0.15696905112552484,0.7333074559742833,0.44040115177605743,-0.005612170619609058
221796_at,-0.4851801764315453,-0.9863093269750958,0.5378155475281133,-0.3896549142775862,-0.6158598528180653,-1.0009781264147095,0.5599513324783864,0.4597170299062888,0.5790239282854533,0.09435397698620962,0.6219052786566804,0.7021159390229031,0.5868092545198967,0.634147100940336,0.442473469241326,0.3731883138891271,0.6534014756412642,0.7572183542383714,0.5091079299083979,0.5027996812531658,0.7426575229304214,0.5769955194319861,-0.40236181641799984,-0.34349606068455585,0.274715622348098,-0.12316873704496789,1.1987175250499646,-0.27636291397605106,-0.21604074264422057,0.1373652123719047,-0.27702539826684314,0.06751073875290858,0.05871375249802657,-0.011219082621334642,-0.2343346842920313,-0.3033855416062239,0.6372730258415338,0.24869287740992752,-0.043125961732063955,0.056533303547851244,1.2673227552676263,0.8354563159046775,0.31846115542078923,-0.2201392802674602,1.2465053101784196,-0.02095559547879544,1.2533190854290481,0.04208399794180562,1.0202725555248329,0.862896021463639,0.2577771374660891,-0.07288452566811987,0.5902859808745708,0.4709456609193732,0.16546814924335507,0.7320209059671015,0.47674948833995007,0.09756365648849086,0.07607158571564443,0.3326313310714605,1.3084733257386394,-0.006176165509735099,0.8309472051083906,0.3777403081305961,-0.0714822310457453,0.2724252920538617,1.282655801582666,0.18558087632240772,-0.39816381387243927,-0.07949858723045627,-0.5038225855654989,-0.6429257786904775,0.4418457804231273,-0.2091792657047418,-0.49175120000502504,-0.6360223576280652,1.1563345237273261,0.5183295750495734,0.34783577632481844,0.5462196204002546,-0.1047666108217914,0.5635797886918611,0.7641280869296718,0.5180528421879804,0.5517096248977197,0.2731334260262491,0.26971546050834017,0.6278110504611356,0.784122381852945,0.41482079795503457,0.36845197448889844,0.8085378878253309,0.5709909516736035,0.12014825045591626,-0.09706278143859925,0.23697650246251245,1.3999528724177255,-0.588774884033428,0.11144994708773903,-0.21566083741478187,1.0556820973380177,-0.0019372285454584692,-0.4537120707100666,1.0628350892346596,-0.48847814525208066,0.3627368719069646,0.030093441174317115,-0.4642949617174935
219140_s_at,-0.663209835695494,-0.5276482987575826,0.3870160685908164,-0.22668646040847723,-0.3990327116657699,-0.22782365575152388,-0.2072229235080866,0.5192254402541243,0.0005383822411271777,0.3488186646163215,0.899624752908413,0.9309358531179727,0.619321668667652,1.0231769601397094,-0.00915545164358711,-0.7194407191810634,-0.1575698057207714,-0.31235435404257156,-0.625905012825349,-0.6289124797333949,1.0236171736123945,0.9621283026512876,0.13280781244820555,-0.33563527885425926,1.312504062116933,-0.10244483397445256,1.2409385710644394,-0.0971048137761151,-0.4863209455324089,-0.4411995731826913,-0.17827520500532093,-0.426307912061188,0.9156440839433071,0.03846864795683841,-0.4740652384468098,-0.20253684687431836,0.14452497951429827,0.3115248011922272,-0.0482227316687128,-0.044445069999307446,1.817972292040613,-0.3300575211758975,-0.30116733432132814,-0.20792505500565675,0.8391117256819537,-0.20875624888670094,-0.3520625903451584,0.2071306068618535,-0.2849547178029177,-0.2270044810825693,-0.23452339523656549,-0.2990623547350777,-0.27039094449232803,0.20144955684334342,-0.2948732867762933,1.1634927982446754,1.295650650823575,-0.15515083109337421,-0.23921803108247028,0.22804524925527764,1.9573869782143087,-0.3235600781453345,-0.040588496737400045,1.236096156963104,-0.02609421093766287,-0.8754597280078489,1.2130397437911802,-0.17590936637897386,-0.5553128743738942,-0.2084193686304494,-1.988522148815743,-2.0284232072972332,0.3710907178316534,-0.3561979383620261,-1.0459611330621787,-0.35571654859902074,1.9539861609725595,-0.1927176741621251,0.52746447943006,0.11762201269564607,0.2555301352386007,0.8962165917852758,1.045895325532407,0.6350394855777023,1.1260369221473916,-0.02219751406525802,-2.2045697014360326,0.059643417131182035,-0.4518487320930881,-2.218539036794427,-1.5233845062264502,1.1159575503913073,1.066557204116727,0.06878609362568393,-0.27027032127594364,-0.46947279412735055,1.3351037344742196,0.49129753079536426,0.7221530459313421,-0.3025054064296411,0.931821662701275,0.9988820555125194,-0.6221520333827125,2.3659285473996357,-0.04540179034234537,0.8556586878180926,-0.7655639696860256,-0.030876531079656044
203645_s_at,0.46403235441592194,0.030806684891102776,0.0768463282467989,0.35474573896698247,0.02590496932713532,0.6339222723008463,1.3727074398332795,1.300167306439354,1.3305279904159413,0.9901040411937183,1.3608894749625953,1.3921107828544648,1.502625377135573,1.5187102243049022,1.3320294921459395,1.574617057136353,1.3528210163383214,1.4215116842786777,1.4363538992652045,0.9998174367611692,1.4028364242811928,1.378067442993377,0.7524134197631871,0.6623735030297017,0.682320072543968,0.4743007623503138,0.45886667897740535,0.6862454412806587,0.9106644117707023,0.4974212020630054,0.7484725670537171,0.542866253694116,0.5560992822028399,0.8732167188406016,0.7374524256956279,0.6757837502507096,0.7222450441488395,1.8619270157956365,1.343289126692276,1.3093980514795989,1.2662626264257495,1.006671995534572,1.4005132329080163,1.2160942408320614,0.9830634195767154,1.0681566264566973,1.3516171689994827,1.672055827748742,1.2668757831764175,1.4248353478300382,1.5244801009307558,0.8733188595087177,1.5067303703784247,1.5838924856985888,1.64304831582877,1.526783567504561,1.2057750150999091,0.9522562676277057,1.1381108032142344,1.2182869759618151,1.334734871873338,0.6888766151130633,1.717054385945137,1.1515056686084875,0.9346873668776563,1.1085527200387302,1.3106684872145264,1.5550724121386101,1.4562263983532502,1.0803956047403949,0.3391789872736922,0.04092770192023784,0.04391004679014612,0.07536527096942469,0.10534100108580391,0.30746750877136353,1.4470227935023032,1.3027973480300288,1.2266520691295497,1.2483612325648124,0.7097954199869161,1.3015651188316555,1.3634664282651787,1.484197658898536,1.5406220456515713,1.2489634581091145,1.657328648294256,1.2986588111987376,1.3986679834896656,1.4106779282459334,0.8712256592191706,1.3768389843173239,1.3235946195124297,0.28982388062086184,1.6551162216923145,-0.21737686530404743,1.383407801317625,1.8345477266452734,1.8636763723693155,1.8843073153551764,1.2644516274015087,0.859356780482169,0.3365239797838371,1.4348140779794547,0.04995807102285707,0.8888336241033152,0.8359508267476502,0.7468119873122698
211273_s_at,0.47499692654085146,0.8790922944698628,0.8301565398876555,0.7974170113865348,0.8955638497251913,0.7780599645896863,0.025000317354972657,-0.18192509260358902,-0.709790055526184,-0.4618738502737152,-0.7054979567688879,-0.6513996788333846,-0.5418024596373099,-0.2655319839531094,-0.15389410057434116,-0.5889667785507771,0.27232544329157127,-0.048855167695194046,-0.29512149757808503,-0.11802267543834599,-0.24701215249666875,-0.9135502621038838,-0.017203840000130866,0.4298323764890484,-0.2981752494841927,0.17075416552182332,0.2240931927143801,0.27165856556676954,-0.23538449493429547,0.26373864450390605,-0.10345503029974845,0.523152897493398,0.48910302999629096,0.6946252071928137,0.44182774054105295,0.4311331296846639,-0.2218533048987884,-0.734235241232891,-0.13016847755325256,-0.1852660100018385,-0.2235594560680375,-0.07183360751345691,-0.6153993142871899,-0.13403922446634686,-0.31780168534662767,-0.34639358252333663,-0.06798934945887325,-0.2979856479435221,-0.41459161322467275,0.03826678447759546,0.03794669988222765,-0.6013030250715963,-0.18975040713701252,0.029598319304369514,-0.32515483462855954,-0.040904316636823035,0.05488072876536232,-0.22981962551662038,0.13650310622482176,0.19363570901336857,-0.37119044055761297,0.2652100742531569,0.022001691748169322,0.09724810372585796,0.07264182432575819,-0.09946566148643163,-0.23728842037021608,-0.34210579650903017,-0.020283476155078584,-0.09551511644043177,0.7463756759564084,1.206246858669501,1.2221302299806704,1.1056805857462049,1.1878330072456014,1.0428038039039293,-0.5180079472738033,0.20133046555552736,0.022533898623817716,-0.5833628602293384,-0.3291381851961287,-0.6354463740049447,-0.35934169369266133,-0.3463752756558669,-0.07297235357707821,-0.07177954835192081,-0.3099212696108228,0.38338161422413164,0.03329169158590986,-0.1503375857913474,-0.01833463175970615,-0.11668915131886204,-0.7911751030566965,0.8414977501568369,-0.9907399618190624,-1.131191381824728,-0.9027433956554926,0.08404238927666818,0.1629286686219335,-0.7943666616528757,-0.19613605891698876,0.07502994057196116,0.5751903009837481,-2.2286223764410176,0.7293393202572869,-0.010156138495757111,-0.12851074433453546,-0.4919458521830251
204415_at,0.2931217769355967,0.3090360469434822,0.3247475704971433,0.100068475624706,0.2775830303835083,0.030921959683315736,0.9662896414022207,0.65597791952516,1.3146278005013983,0.6095474102213996,0.5142849298091458,0.4377188383306312,0.4868069610801763,0.9253734910107546,0.8962981935538267,0.45598852116462407,0.5310778540492402,1.537756459488822,1.0333108446679127,0.7563707082310286,1.4050622812025702,0.5305406603888763,0.183134747815957,-0.22385546243608334,0.22950072170536473,0.2998391727079035,0.16977464860234567,0.28167178730501374,0.3079162966052001,0.2937996542217864,0.20278311968251728,0.6056512211250867,0.114480050299994,0.3221226922259655,0.3020131493974595,0.06373772169650466,0.7459902527536451,0.49570152889955144,1.6149898659071305,1.465636173179565,0.4455744685136014,0.39619859425375376,0.5326233375653392,0.7080870318594261,1.146161066911705,0.5978254611051141,0.4700876741523787,1.534891719254217,0.9938809053551495,0.6089560705146583,1.0211262499312406,1.111962322193506,1.3378509912410943,1.9298196500375118,0.6244220597897497,1.0630874792547553,0.9713971338576984,0.5688205850767784,0.6679271694253688,0.6280799896004138,1.0175244384532927,0.7305689538763185,1.0008366061854639,0.30365490313748145,0.43782559239953417,0.317472144480809,0.7575033388273074,0.663826379218123,0.11504981419316454,0.13903290755880127,0.41205401354973686,0.393630965786648,0.43998769597550824,0.36761658312245227,0.5323745627584867,0.07210814469246357,0.3356903381237923,1.1342631672845829,0.8975190232031901,1.6633640630247046,0.7809416473450007,0.38123251526429536,0.5283725102590188,0.20175400597684084,1.104939198137655,0.904590136628045,0.7124557045783244,0.8215409210676367,2.099747792014922,1.2759534978693061,0.9986631883978642,1.8074097099872635,0.5825630632001181,-0.043950355172274164,0.8042153775875147,-0.057216456409453914,0.8666064111621407,0.7261412762121354,1.0982271686650469,0.9739934238498155,0.4971563878803429,0.8280500235243953,0.1816870878651283,0.0874751704267393,0.22439765450061455,0.43747298165185483,0.3217029378193531,0.549941456079969
212998_x_at,0.23158466282600076,0.2774534731056081,0.204502463866845,0.3294081098233773,0.5198732002245491,0.3144936437139759,0.9610121580992737,0.8825015866042683,0.6500547405332695,0.9405091958999452,0.9564380148858203,0.9173352975083304,1.3595985813689122,0.7941661106771691,1.019681900503061,0.9961793071124823,1.0776740896345613,0.9478167938029689,1.040846079839038,0.8362885182564106,0.9342144250020854,0.9504385626345164,0.5362091397046289,0.26771447281715555,0.30561247781015477,0.1274686705464218,0.30154456008358055,0.2551191368180878,0.3695880556841473,0.2062290545799767,0.2698890090188834,0.8373671545326584,0.29294454242116486,0.6452384003959556,0.6706416610274677,-0.15082229441206563,0.6420133342262281,1.5789549161699394,0.5582425365679252,0.5803417978671648,1.3244035701863712,1.2305844397573042,0.6098997467900804,0.691749547189978,0.87889386495022,0.7296635892866619,1.1075878219773858,1.2865420578329565,1.7618857517496296,1.5589295370897904,1.4418648149013769,0.6380215305310892,1.173125024227994,1.1177831442273487,1.7016107179802722,1.3795753877833796,0.9262483625519982,0.43981321005174207,0.5373677954900001,0.7573183209250423,1.2150344131127708,0.958889586117096,1.4443700302233031,0.32978486052880607,0.5829851746261911,0.6761238935225204,0.8003293349463886,1.6232458414656579,0.9225464439830756,0.4751439715005664,0.1663910172245725,-0.0802681701144592,0.024857221968351106,0.24651929710490977,0.3352110980027343,0.04812559166157143,1.2487574932483057,1.0395531814874182,0.8865946300673256,0.5530224670278701,0.9366611871519682,0.9977862072631017,0.9177138989624197,1.646770281097286,0.6997357397748456,1.0001141370576332,1.1039737125157623,1.129976073971053,1.0139662775934197,1.140470830001647,0.7922206042424845,1.0176725478363373,0.9225597942833027,0.49804979289930196,0.9122404765014241,-0.06204556702421585,0.8234555854795637,0.6677182564504465,1.2715522480804191,1.2445518709462067,1.0241843025112045,0.9030021529744591,-0.1396766146267677,0.39436688648495466,0.9232838197467025,0.7421029214306274,1.0009896857944685,0.40213423197906606
